563171704827301889	sexism
563569869212626945	sexism
563610208032006144	sexism
563545362112479234	sexism
563306241473413120	sexism
563313417508093952	sexism
563447271078256640	sexism
563344334012289025	sexism
563592695667757056	sexism
563603586031304704	sexism
563504036981141505	sexism
563734375582277633	sexism
563600989534834688	sexism
563549116551421952	sexism
563547956230778880	sexism
563552896550465536	sexism
563552478084747264	sexism
563302778341425152	sexism
563571279199236096	sexism
563376343338188800	sexism
563340056220696577	sexism
563122893794852866	sexism
563605562211172352	sexism
563313083922513920	sexism
563606398735749120	sexism
563597833455296513	sexism
563304874038018048	sexism
563308221600137216	sexism
563595379275755520	sexism
563588373064208385	sexism
563319570862469120	sexism
563306925216268288	sexism
563720002550132736	sexism
563555440379068417	sexism
563607439283863552	sexism
563055037992431617	sexism
563376524372742146	sexism
563596192647749632	sexism
563568235023720448	sexism
563558130626605056	sexism
563452724344549378	sexism
563440959472812032	sexism
563306785302642688	sexism
563610875572285440	sexism
563363714401705986	sexism
563571480928481280	sexism
563572552141131777	sexism
563554951742652416	sexism
563575116161122304	sexism
563582863531335680	sexism
563096318667939841	sexism
563604337700896769	sexism
563379142671233024	sexism
563308869867556864	sexism
563569952599592960	sexism
563564937994579968	sexism
563457086538153987	sexism
563453639042543616	sexism
563567281348026368	sexism
563442450900209665	sexism
563348777197903872	sexism
563572453168123905	sexism
563307738403704833	sexism
563570506394505217	sexism
563427280232665089	sexism
563603837031022592	sexism
563066034908053505	sexism
563587039032246272	sexism
563308597476859905	sexism
563302445464682496	sexism
563726728674439168	sexism
563446724459782146	sexism
563718528810119168	sexism
563062970847334401	sexism
563510149675892736	sexism
563594992900657153	sexism
563590764777992193	sexism
563159796845907968	sexism
563081180707573762	sexism
563162901482336256	sexism
563599899716239362	sexism
563591268815888384	sexism
563156778750574593	sexism
563571795820027904	sexism
564056239584591872	sexism
563854494338138112	sexism
564077831601528832	sexism
564067810348105728	sexism
563773630283145217	sexism
564178493366231040	sexism
563787800663691265	sexism
564032691847180288	sexism
564053455980199937	sexism
564152091094966273	sexism
563780038361755648	sexism
564038623465447426	sexism
563905623348506624	sexism
564099641604861952	sexism
564123297940393984	sexism
563874374696968192	sexism
563781767388090368	sexism
563868055001124864	sexism
564095472118554624	sexism
563814263903371264	sexism
563812697490219008	sexism
564077514147254273	sexism
563835921628688384	sexism
564033218463031296	sexism
564089428524957698	sexism
563827229822828544	sexism
563836649856315392	sexism
564050685764055040	sexism
563743444711907328	sexism
563857493747838976	sexism
563832860826927105	sexism
563752115739176960	sexism
563838531265896448	sexism
564042311433486336	sexism
564101907741147136	sexism
563856852103225346	sexism
564049587896594432	sexism
564101649216835584	sexism
563798975350726657	sexism
563838911630569472	sexism
564182473198682113	sexism
564049824274989058	sexism
564052037546303488	sexism
563903732916969472	sexism
564053693444935680	sexism
563864063642697729	sexism
563878778410385408	sexism
563832401181556737	sexism
563860463889690624	sexism
564051390436491266	sexism
564037696318754817	sexism
563831508507820032	sexism
564052929297252352	sexism
564081197685702656	sexism
564126550535073793	sexism
563795919666044928	sexism
560291417134993408	none
561902529458753538	none
561581255389900800	none
561984177701421056	none
560551465627160576	none
561495911281729537	none
562275651193823233	none
560450579177426944	none
560551987306323968	none
562308137735454721	none
561984135196340224	none
560287386371117058	none
560304299109273600	none
560156857617362944	none
562307843869921280	none
560162002367430657	none
560594161578283008	none
562273249695125505	none
560215880693727232	none
561982406019006464	none
560942360579031040	none
561767992728756225	none
560162482556506114	none
561757649386340352	none
560842001764339713	none
561582207996026881	none
561003545827487745	none
560841514889510912	none
560813817681428480	none
560803840812138496	none
560164770129903617	none
560557230907719680	none
560164461945053187	none
561571070160166912	none
560558125452103681	none
560440085242707969	none
561004473204899840	none
560804857465307137	none
560518901889781760	none
563518402376265728	none
565141720887988224	none
565675048435195904	none
569215520261742592	none
570269222619750400	none
562817654004936704	none
568591730469154816	none
569869335805730816	none
566318186061373442	none
563600088455725056	none
562321819039195137	none
562780256940335105	none
576473297744982016	none
562377077307887617	none
565154509673234432	none
562775719936536576	none
569261097053790208	none
562774416153931777	none
563774412256583680	none
562882964804358144	none
565242740615557120	none
562480078110879745	none
568780131780526080	none
562821160409505792	none
563791749936451586	none
562473948248834048	none
567021554207182848	none
562434171889799168	none
565141408080994304	none
566814609739624448	none
562422650342244353	none
562689557205094401	none
563436877794250752	none
570609903049449472	none
569974385328709633	none
563753968421961728	none
576711098105257984	none
563754432743997440	none
565234597491781632	none
562867207282388992	none
565366831272460288	none
568984025588764672	none
562426400633016321	none
562317981985021952	none
562424954239856640	none
569894214684823552	none
569610111385276416	none
563435543552602113	none
562673011770540033	none
563519859901083650	none
562647922706493440	none
562335365970001920	none
570233763780796416	none
570262420360450048	none
565149192063307776	none
566348716853190656	none
570214960057462784	none
575595861415100416	sexism
575598444296859648	none
575596640397975552	none
575954526219304960	none
572364582590660608	none
575643501091651584	none
575642874810736640	none
575605684546371584	none
575989520618811392	none
575958152937525249	none
575983950486622209	none
572359529700073472	none
575954287269847041	none
575950820027432960	none
575596247823826945	none
575602565779353600	none
575600912174993408	none
575970604664418304	none
572364747674292225	sexism
572328982256857089	sexism
572334667078107136	none
572333542077698048	sexism
575596220036554752	none
575608773252812800	none
575961575619604480	none
575958386061111296	none
575596580981485568	sexism
575596650808221696	sexism
575596510114533376	sexism
575596588166332416	none
575596540451909632	none
575598025407492098	none
575598084375212032	none
575596610660360193	none
575949934731497472	none
575596587079991296	none
575961094407196672	none
575955640444715008	none
575951460212428800	none
 512922121115561984	hate
 530534238387732480	hate
 528498586112491520	hate
 528368854544961536	hate
 525571256658034688	hate
 519123855697145857	hate
 471757475616550912	hate
 500482526461587456	hate
 488977414387552257	hate
 474342002335559680	hate
 466077093143404545	hate
 466064942081122305	hate
 458960264700776448	hate
 454384966684524544	hate
 452885713285963776	hate
 452530417455726592	hate
 449227712415010816	hate
 449218237641674752	hate
 449218009635123200	hate
 448153090714116096	hate
 447034253985857536	hate
 443234202742312960	hate
 431912979575996416	hate
 423144001064038400	hate
 419306455909416960	hate
 419304436947623937	hate
 416667068449042432	hate
 412627834876592128	hate
 532242940018843648	hate
 529108644450009089	hate
 529010199609503745	hate
 528918720740327424	hate
 528744995059425280	hate
 524894177411477504	hate
 472214409163833345	hate
 381988468915585024	hate
 374415817275748352	hate
 395368262118023168	hate
 531832905451175937	hate
 515322618241896449	hate
 515165547085189120	hate
 522001021569351681	hate
 530037795352358912	hate
 528409990051028992	hate
 520310342954385409	hate
 506892504541560832	hate
 506519220407242753	hate
 504865813686263809	hate
 503253041202470912	hate
 519165741128765441	hate
 505199914742460417	hate
 477207936259743744	hate
 469128247586729984	hate
 448406184882888704	hate
 383245531830824961	hate
 530174776673701891	hate
 522071105607966720	hate
 522070546243018753	hate
 521132537348112384	hate
 519684955454980096	hate
 514393891693674496	hate
 526951576850948096	hate
 506346094394368001	hate
 489152136584773632	hate
 488129644718075905	hate
 483423306008109056	hate
 529647279993389056	hate
 511852201116176384	hate
 497622005395361792	hate
 490226608586764289	hate
 483133244288667648	hate
 469275506492182528	hate
 468359442421927938	hate
 467062260146253825	hate
 453723210710667264	hate
 452208995403456512	hate
 485036159282577408	hate
 413041422003339265	hate
 369897118926118912	hate
 509783969966358528	hate
 489258897270509570	hate
 477389727796981760	hate
 411634368415670273	hate
 406548963995557888	hate
 404506838470635520	hate
 522489106300166144	hate
 439202659887632384	hate
 437119980601999360	hate
 432378705432690688	hate
 430922104720982016	hate
 430402817656750080	hate
 460508726622167040	hate
 520232974504452096	hate
572335767835435008	none
 519279641735876608	hate
 532380354737635328	hate
 531519547983933441	hate
 522008600785342465	hate
575621920172949504	none
 423049367642046464	hate
 421704287194857472	hate
 400149987285151744	hate
 393217453372620800	hate
 389215500904845312	hate
 511325409317634048	hate
 503112044715864067	hate
 532000836386574336	hate
 520346016110100480	hate
 496382337484333056	hate
 474887125281034240	hate
 470004785912250368	hate
 433357781878312961	hate
 448568825936490496	hate
 519181096261799936	hate
 509721461532418048	hate
 509024272090537984	hate
 495264143004696576	hate
 389761434277539841	hate
 513786362408239105	hate
 517806378132312065	hate
 514679597766422528	hate
 479326835956674560	hate
 476606866412142592	hate
 459950585748271105	hate
 514228429357846528	hate
 514224360052494336	hate
 513892379221569536	hate
 485636358958886912	hate
 485635808439709696	hate
 478389393992859648	hate
 478322884252041216	hate
 478016073166757888	hate
 474404701245833217	hate
 472210386645970944	hate
 465312751280463872	hate
 461697584902733824	hate
 461694356353990656	hate
 456641928340049920	hate
 455888719850270720	hate
 455141151927193600	hate
 508280504391831552	hate
 481504893120053248	hate
 481486513461792769	hate
 481485446808354816	hate
 480794907289059328	hate
 480734019534221312	hate
 480519103720214529	hate
 479322197287116800	hate
 470100712513216512	hate
 466968749275627520	hate
 411743917131186176	hate
 408682953728729089	hate
 396401126238466048	hate
 471851816200572929	hate
 471857312328863744	hate
 393822124038582272	hate
 378759528591794176	hate
 378747790760759296	hate
 347928299294560257	hate
 263071105835745280	hate
 248304579702312960	hate
 496821163566575616	hate
 530983585382428672	hate
 469232113003540480	hate
 456563910280093696	hate
 448659866211454976	hate
 315498510961221632	hate
 512017022730121219	hate
 459122021486837760	hate
572327485913759745	none
 482586141783097345	hate
 521367015404351489	hate
 517486243215835137	hate
 408804263637168128	hate
 461172287505723392	hate
 522891386744369153	hate
576638041256693760	none
576660738191716352	none
 376142159436476416	hate
 342394816312778752	hate
 340977539981926400	hate
 326464835850211328	hate
 529656186573176832	hate
 529632776497397761	hate
 524902634101411840	hate
572327633830088704	sexism
572334548807073792	none
572333564043251714	none
572331872904073216	none
572329110044717057	none
572327897333035008	none
575951033400107009	none
576669371151564800	none
575952143456210944	sexism
575954944546701314	none
575955766731014145	none
575953102185988096	none
575953396294754304	none
572315958909382657	none
 512693350965600256	hate
572354293451243520	none
575647388599119872	none
575953013996560384	none
575950057955958785	none
575948250898825216	none
575596338802372608	none
575948271165698048	none
575596025143894017	sexism
572331922874974208	sexism
572329120689864704	sexism
572332428649353216	none
572328846533378048	none
575597163436072960	none
576241778820546560	none
572340204062707712	none
572340545202229248	none
575597410828873728	sexism
575618867197841410	none
575598015039291393	none
572332781881188352	none
572343302776877056	none
572329788506939392	none
572328639057948672	none
575958414448173057	none
575596540783284224	sexism
575766345284993025	sexism
575596877975982080	none
572335366067253249	none
575597161435418624	none
575596050733387776	none
575956851122012161	none
572326706242985985	none
572334960238964736	none
575597716224352257	none
575959915493093378	none
575951449814859776	none
575972992808701952	sexism
575595897628717058	none
572328860680773633	none
 530132641006104576	hate
575597364523700224	none
575596986075774976	none
572339896607633408	none
575981248864104448	none
 503494602637459456	hate
575957738439593984	none
575596405747638272	none
575985283809681408	none
572332172947804162	sexism
575958696179552256	none
575951613627498496	none
575595530639839232	sexism
575596399431041025	none
572330546602242048	sexism
575601550237679616	none
575599016488013824	none
575599875242393600	none
572338808705847296	sexism
575608621209272320	sexism
572338124820385792	none
572335796142776321	none
575609441095057408	none
572336799340630016	sexism
572327524878827520	sexism
572342342595710976	none
572336799340630016	none
572336646923792384	none
572329182878810112	none
572328106234544128	none
575602246659919873	none
575596944518578176	none
575598103190884352	none
575597407389417472	none
575596787962015744	none
572338820814934016	none
572339304782962688	sexism
572331496209448960	sexism
575600266080165890	sexism
575599489806827522	sexism
575595628668944384	sexism
575597248089731072	sexism
572342310131793920	none
572337452158885890	none
575601282435575808	none
575596043548545024	none
575603744110350337	none
575596814981713921	none
575957346909704192	none
575599915037892608	none
572338547002253312	none
575958222709772288	sexism
575596508642332673	none
575623103742484480	none
575957909298782210	sexism
575596356867330048	none
575958356264816640	none
575947107116285952	none
590818760337924096	none
572356767750889473	none
572329572970070016	sexism
572349996919472129	sexism
575608751849254912	none
572329790331494400	sexism
572345019677351936	none
575596500085948416	none
572331552220188672	none
575966055933222912	none
572332800382144512	none
572334970036862976	none
 362077303393628161	hate
572330630282780674	sexism
575626133799968769	sexism
572330044762161152	none
575596748233551872	none
572338459932663810	sexism
572335035870674945	none
576704974748438528	none
575604030786793472	none
575957350940450816	none
575947705966456832	none
572336900947619842	none
575951793483468802	none
575952605957857281	none
 524080193845993472	hate
 356953084922036224	hate
 356948544508264449	hate
 356567874753662978	hate
 263849575062839297	hate
572335493775405058	none
575642920293806080	none
575634944061394946	none
575639703807897600	none
575628719106064384	none
575638205480898560	none
576368078499356672	none
576368616100130816	none
575983929632497664	none
575984347536211968	none
575983287522312192	none
575957039106531329	none
576339934547722240	none
576446999576354816	none
575950842102054912	none
572335860714090496	none
575960238878117888	none
572337552134316032	none
572333470858403840	none
572362119473070081	sexism
572361053331275776	none
572333558720675840	none
575613774587031552	none
572335777687871488	none
575642115687870466	none
575610132341518336	none
572335726156627968	none
575595632242503680	sexism
575612319771848704	none
575618623877726208	none
572336655018823680	none
 430207298653282304	hate
572330651665367041	none
575959384544542720	none
572330239902162946	none
575951183736492032	none
575597181047939072	none
572334551009128448	sexism
572340260941664256	sexism
572344053641043968	none
572337448337817600	none
572334907319443460	none
572335353652092929	none
572333822886326272	none
572332440603136000	none
572329363573641216	none
575597826844925953	none
575597211490217984	none
575955551152017408	none
575950564564959232	none
575948254803791873	none
575947636236271616	none
572335551803617280	none
572334545338425344	none
575608697008816128	none
575601341394878464	none
575953916581412864	none
575617576690061312	sexism
575957612400779264	none
575951741780283392	sexism
572343565247905792	none
572333649997086721	none
575599859383734272	none
575973880684146689	none
575953247971610624	none
575947942500036608	none
572337985175175168	none
572331362130141184	none
572329586765144065	none
572326758680141824	none
575602257539940352	none
575602575359107072	none
575988932317351938	sexism
572328941408559104	none
576544708018585601	none
576550277995577344	none
575619450679922688	none
575973204449042433	none
575951841218797568	none
575947866209824768	none
575959459802980352	none
575959302751461377	none
575957429122424832	none
575957334901530624	none
575957743342747648	none
575968268374188032	sexism
575959448427986945	sexism
575970021236604928	none
575960732300222466	none
575949129601261571	none
572335161657847808	none
 516464872172036096	hate
572330304339238912	none
575596717225066497	sexism
575959104826515456	sexism
572347291173928960	none
572335358555262977	none
572326904482570240	none
575956286472220672	none
 530060422469390336	hate
 347928385823051777	hate
575597646049599490	none
575958130644942848	none
572338366139650049	none
575970245229219840	none
575620562044616704	none
575617171415433216	none
572338780671107072	sexism
572342362757709824	none
572338780671107072	none
 530115775773032449	hate
572328841856753664	none
575947728468865024	none
575639975770742785	none
572326513443393536	sexism
572335860009418752	none
 497244809778581504	hate
 517711561197379585	hate
 350486509763309568	hate
572334834556649472	sexism
572336451221757953	sexism
572332273871159296	none
572330204154081280	none
572329982522888195	none
572328732205006848	none
572326957112692736	none
572362211395436544	sexism
575612446536286208	none
572336731183165440	none
575956760210493440	sexism
572328650097364992	none
572335291471511552	none
575950573209407488	none
575949324623847424	none
576670485745786880	none
 433471445599936513	hate
575597053981536256	none
575597959649214466	sexism
575596323610583041	none
572344263389794304	sexism
572340932009332736	none
572344263389794304	none
575596546370076673	none
575602052543311872	none
575601837090320387	none
575601365646340096	none
575601676528177152	sexism
575601290941607937	none
575601132799569921	none
575960354561269760	none
575957278542581760	sexism
575596053363171328	sexism
575595861557702656	sexism
572332269492281345	none
575959786186903553	none
575950363448123392	none
575949651121053696	none
575958050952982528	sexism
575610806269693952	none
575609365123571712	none
 512298567721947136	hate
 300086404053073920	hate
575954304491614208	none
575953397427216384	none
575604286433980416	none
575596892949626880	none
576018265866006528	none
 399029155901083648	hate
572347461634695168	none
 508345151010263040	hate
 330451769169686530	hate
 448960243830386688	hate
575957604788088833	none
575954295926837248	none
575954713318838273	none
 478977275954622465	hate
 525466717859119104	hate
 504689233534017536	hate
 473850145487220738	hate
572361378897399808	sexism
572361884235526145	sexism
572365192681537536	none
575965746464849920	sexism
575963276435062784	none
572335301969854464	none
572343058529828864	none
572336801265811456	none
572350126410244096	none
572350559757287425	none
575612200921907200	none
575601472152317953	none
575605305909735424	none
575947731811766272	none
572327287535759361	sexism
575616739360260096	sexism
575616348987985920	sexism
575596910506983424	sexism
575616749229355009	none
575597109690306560	sexism
 526784444871356416	hate
575624774052749313	none
575602032276439040	none
575962180870262785	sexism
575616141390974977	none
572322751152717824	none
572331176758661120	none
572328969606807552	none
572334958116663296	none
575596985761198080	none
575597208856231938	none
575596828319600641	none
575596386458062848	none
575947540073312256	none
575947157389250560	none
575954602081783808	sexism
575957863148888065	none
575955148071010304	none
575949934819594240	none
 529322002012573696	hate
326286656854454273	none
575596466506309633	none
572351105876680704	none
576243114458816514	sexism
572340706393632768	none
572345344261926913	none
575608766726598656	none
575609636050571264	none
575635628001398785	none
575630078853312512	none
572334820744830976	sexism
575596673918873602	sexism
575969557778558976	none
 526603722563276800	hate
575617983382343680	sexism
572326889165070337	none
572352034466209792	sexism
572357127303401472	sexism
575974784946683904	none
575978669262254080	none
575968358090174464	none
572315975724318720	none
572335679784423424	none
572334427604320256	none
572335033400238080	none
572333937629929472	none
572329348373458944	none
572328670599094272	none
575597099892367361	none
575596947198775296	none
575597185422618624	none
575596779787325440	none
575618727544119296	none
572328965592915968	none
572340250715930624	sexism
572340250715930624	none
 506669563899965442	hate
572327203699994624	none
 500720972404916224	hate
576343716048187393	none
575595603448696832	sexism
575957680994459648	sexism
572336027316060160	none
575597534606921728	none
575597117051293696	sexism
572358838436814848	none
572356883559817218	none
572334788125851648	none
575954346279567360	none
 517166297738903552	hate
 421525282273902592	hate
 348529367288258561	hate
 333736865859506177	hate
 330364361392656385	hate
 319499280241016832	hate
 318145790998609921	hate
 313042575927955456	hate
 285478663724605440	hate
 282604871419559936	hate
 272600422181658625	hate
 253297507659042817	hate
 252506997440790528	hate
 245780896110768128	hate
 243747777237090304	hate
 228206655022698496	hate
 215546914144391168	hate
 213343480402030594	hate
 212013730920284160	hate
 210877030881951745	hate
 206824109617844224	hate
 181071704368488448	hate
 181062746912206849	hate
 180079636150099968	hate
 163444710583713795	hate
 158385045852266496	hate
 157363865443778560	hate
 157211043049910272	hate
 154049477953585152	hate
 143839678351675392	hate
 108009522978762752	hate
575954936682270720	none
575949990834540546	none
 444763127956373504	hate
575947340109893632	none
 276062666429169664	hate
 475834523913957376	hate
 452968910485073920	hate
572329515172556800	none
572329777186512896	none
575596926403375105	none
575954508561285120	none
575627259190497280	none
575959653428764672	none
 287701217315016704	hate
 505853090617372673	hate
 418571884859379712	hate
 422900529149128704	hate
 529496332579655680	hate
 522952945953144833	hate
 503637380989870080	hate
 498927007564967936	hate
575601597222268928	none
572344010557161473	none
575595633735655424	sexism
575596462773420032	none
572334813102903297	sexism
572337266426834944	none
572335702119211008	none
572335220705382400	none
572330046393737217	none
575952036442697728	none
572337814433505280	none
572349982604304384	none
572330075728711680	none
 323251965264027648	hate
 411317892953964544	hate
575957226470432768	sexism
572334465630019584	none
575596385875193856	none
575949904771735552	none
575949779672424448	none
572333926141726720	none
572333700584644608	none
572333284291571713	none
572332546857418752	none
572332697013469184	none
572331661477597184	none
572330728173662208	none
572330310718763008	none
575603927262986240	sexism
572344928069500929	sexism
572344928069500929	none
572331059573964800	none
572326888577753088	none
575596194736570370	sexism
572329101580623872	none
575597198236323841	none
575596631149641728	none
575596321643479041	none
575948377495461888	none
 503757323673038849	hate
575951008863428608	none
572335951025856512	none
575958408374923264	sexism
575602427623174144	none
575609230025232384	none
575605162720415744	none
575609003029479424	none
575602985721462784	none
572338299106291713	sexism
575597276669706240	none
575596841124790272	none
575969360252006400	none
575965745839882240	none
572329953502490625	none
572336152704774144	none
572326783552389121	none
575960665501802496	none
575959151408353281	none
572329566888325120	sexism
572338972241747969	none
572328299487105025	none
572331389611163648	sexism
572332373519417345	sexism
572331752795979776	none
 523671419096297472	hate
 519940923849838592	hate
 519297894147305472	hate
575950424831700992	none
575630406487142400	none
575596723789168640	sexism
575596633049595905	sexism
572335696641335296	none
572335500205244416	none
572334746660823040	none
572335104015507456	none
572335045387526144	none
572334654021222400	none
572330971996925952	none
572330866493399040	none
572329648060690433	none
572328471550021632	none
572329121016987649	none
572326743232671744	none
572327144392540161	none
572326871943127040	none
575597712084619264	none
575597174836232192	none
576624956726968320	none
575604334743834627	sexism
572331914226343937	none
575595782532808706	sexism
575603927116222465	none
575962223857651713	none
575597351764525056	none
572351986349174784	none
572335553170952194	none
572330664424390656	none
572338156613185536	none
575597125913866240	sexism
575954392056143872	none
575952323836416000	none
575947926737825792	none
 448355988111110144	hate
572339864521203712	none
572328265655848960	none
572342268436205569	none
575948102382702592	none
575599097333223424	none
572336655400480768	none
575596807222378496	sexism
572335228624060416	sexism
575596826306306049	sexism
575955058161930240	none
 513464003025457153	hate
572335873158619136	none
572334814793080832	none
572335285905715200	none
572329863836667904	none
572329040779997185	none
575960024159100928	none
575959393444835328	none
575956381695549440	none
575954844164304897	none
575953633021337600	none
575953203168055296	none
575949842586820609	none
572336139001974784	none
575610976977842177	none
572341950445166592	sexism
575972394487037952	sexism
572339643909214208	none
572326953543344128	none
575595577540378625	sexism
572339710074343424	none
572337753410576384	none
572334151048667136	none
572330857706356736	none
572330416914362368	none
572350122790547457	none
575612158446333952	none
575611795496370176	none
575606548745052160	none
575596363687157760	none
575597241383047169	none
575597749661405184	none
572328375735349248	none
572327969550553088	none
572327059437039617	none
575596017912934400	sexism
575952268014460928	none
572354833199439872	sexism
572336466933624833	none
 491297853612900352	hate
572337315227439104	none
575599591497723906	sexism
575596954748506112	sexism
575598756260773889	sexism
575596660048457728	none
575613192409210881	none
575596612954648576	none
572326761674887168	sexism
572331849625698304	none
572335369267462144	none
572333829320400898	none
572333023028375552	none
572327545217007616	none
572344614910349312	sexism
575961942352752640	sexism
575597635270107138	none
575990107422859264	sexism
575993053468438528	sexism
575986545481515008	none
595166563516329985	sexism
575596612149379073	none
575957429503954946	none
575954815655628802	none
575954272170319872	none
572332757084344321	none
572350024522182657	none
572328580455133184	sexism
575595879060533248	sexism
572334630835134464	none
 526806697432477696	hate
575596619812372480	none
575596328912228352	none
576265503859167233	none
575600058495692800	none
575955827133026304	none
572334401226350592	none
570863414760706048	none
572342333439516672	none
575620981365997568	none
575982851537043456	none
575644734963605504	none
575992287039098880	none
575961113612816384	none
575597159904509952	sexism
572335807618408448	none
575596605962784768	none
575960513768607744	none
572335720792080384	none
 347909886794936321	hate
 502280768325156864	hate
572338696948596739	none
572348730722021376	none
 449548473050726402	hate
572336434591375360	none
572330253248421888	none
575596616154918912	none
572331069774553088	none
 511548194036404224	hate
575597866955194368	none
 530074865735196672	hate
 501424146082177024	hate
575957444930609153	sexism
575959925051920384	sexism
575958600310337536	sexism
575960271732224001	none
 523655008987136000	hate
 508061539681980416	hate
572343212326572032	none
572339036511027200	none
576652082318614528	none
576559704207409152	none
576617058248605696	none
575596149916180480	sexism
575597216829685760	none
572331686156873728	sexism
572331686156873728	none
575596217880612864	none
575958841130627072	none
575947863424811008	none
575973012865863680	sexism
575598621824942080	none
575598918349672449	none
575958701011390464	sexism
575597646133358592	none
575596607753711617	none
575952991213088768	none
575595909980905473	none
572334479727042560	none
572332945089826816	none
572331784215511040	none
572328548108656640	none
575596155599368192	sexism
575596328182382592	sexism
572343828968943616	sexism
572337067436351489	sexism
572343828968943616	none
572337067436351489	none
575607862057123840	none
575980335751569408	sexism
572343363967442948	none
572329173101895680	none
572330046297264128	sexism
561769269151936512	sexism
564138297333936130	sexism
563395573995556864	sexism
567777586022187008	sexism
575682770086817792	sexism
559204628357980160	none
576108433738457088	none
575595564764549120	sexism
575596470176497664	none
575959034785730560	none
 367212187888390144	hate
575598796672884737	sexism
575599165226385410	none
575959545387753472	none
572336689898631170	none
572335042707341312	none
572331686387568640	none
575960368218030080	none
575960055771701248	none
575951009278627840	none
575612351409340416	none
575609179102052353	none
575602226443382784	none
575597074915442688	none
575953506202308608	none
572331387505659904	none
575604512867553281	none
575604448724037633	none
572333571702042625	sexism
575596923547090944	none
575597351827476481	sexism
575597045974593536	none
 34434507104845824	hate
575597884243976194	none
575601951309754368	none
576289149323448321	none
572344768530817024	none
572339644492214272	none
572331199084941312	none
575642585034719233	none
575950827665371136	none
575596522147971072	none
575596358800904193	none
575596065283575808	none
575957599243239425	none
572337900366385152	sexism
575596648220360704	none
575595856667136000	none
575954490634993664	none
575952917435449344	none
575953194737655808	none
 529031558208815104	hate
572347954582851587	none
572327412656029697	none
572326494548041728	none
575595652064931840	sexism
 531981239528726528	hate
 474684565479776257	hate
 451531093884563456	hate
 266936938211180544	hate
 262052149251432448	hate
 254818510809743360	hate
 530029189597253632	hate
 529790292061204481	hate
 528224968958816256	hate
576109471677734912	none
575948525126574080	none
575597293337862144	sexism
575600436456988672	none
575627033985740803	none
576295441286983680	none
576181969974755328	none
 380934375262937088	hate
572328454227685376	sexism
572319306387599360	sexism
575595805228163075	sexism
572327541588946944	none
572323028945645569	none
572334364534546433	none
572332605242150912	none
572335463609978881	none
572335882390224896	none
572334980879159296	none
572333446338461697	none
572331784983080961	none
572331317733429250	none
572329659355930624	none
572328962753339392	none
572328673140862977	none
575596840449523713	none
575596462706311168	none
575599046066221056	none
575597551614734336	none
575597169203286016	none
575596854936653824	none
575596692080226305	none
575596502858387457	none
575596098724626432	none
575959866348441601	none
575954894118584320	none
572362631689846785	none
 525722281944039425	hate
575952604028665857	none
 518442178369306624	hate
575598319604404224	none
 507245440581246976	hate
 475632277817286656	hate
575618630701875200	none
576004674416857088	sexism
575596447350960128	none
576643533295083520	none
 479680719749648384	hate
575947632264265728	none
 449311397361356800	hate
