574689561474785280,racism,Waseem
552254351754817536,racism,Waseem
557288710614822912,racism,Waseem
560318071634550784,racism,Waseem
574681186213085185,racism,Waseem
564487712531415040,racism,Waseem
564242370867118081,racism,Waseem
575630693394333697,racism,Waseem
575147165351157761,racism,Waseem
558702921559572480,racism,Waseem
575061957989920768,racism,Waseem
575063920362160128,racism,Waseem
575477711046496256,racism,Waseem
575317753441075200,racism,Waseem
575103241689526272,racism,Waseem
567535426353631232,racism,Waseem
574888539600486403,racism,Waseem
555826593382137856,racism,Waseem
564887979252928513,racism,Waseem
575812874381062144,racism,Waseem
567577416197885952,racism,Waseem
557361084294631424,racism,Waseem
574192938420305920,racism,Waseem
565011361478881280,racism,Waseem
576480507619246080,racism,Waseem
576599453102055424,racism,Waseem
576480778046996480,racism,Waseem
572051414219816962,racism,Waseem
564591755081707520,racism,Waseem
567033270936674305,racism,Waseem
571358460752695296,racism,Waseem
568271688900542464,racism,Waseem
567034901690462208,racism,Waseem
552602629730078721,racism,Waseem
564607512536571904,racism,Waseem
574309270642028544,racism,Waseem
575817757389803520,racism,Waseem
575407322316468224,racism,Waseem
567083648352927744,racism,Waseem
560304821509443584,racism,Waseem
574890579038859264,racism,Waseem
567031387106971648,racism,Waseem
557720607669092353,racism,Waseem
560293926502813696,racism,Waseem
564537826981601280,racism,Waseem
574684519342694400,racism,Waseem
566007158550962176,racism,Waseem
574194696718671873,racism,Waseem
565278355344621570,racism,Waseem
555916854599102464,racism,Waseem
555826995401990144,racism,Waseem
554136602906071040,racism,Waseem
575547998106705920,racism,Waseem
565907138501804032,racism,Waseem
565976688513671169,racism,Waseem
565913734699155456,racism,Waseem
564179041981186049,racism,Waseem
552257644853862400,racism,Waseem
554125339626971136,racism,Waseem
571913027634651136,racism,Waseem
564536627159003137,racism,Waseem
574586423585587202,racism,Waseem
563464083022704640,racism,Waseem
565282855715344384,racism,Waseem
555019110904778754,racism,Waseem
572292112101720064,racism,Waseem
553948977134329857,racism,Waseem
576359159550996482,racism,Waseem
574682014755909632,racism,Waseem
565906483779366914,racism,Waseem
567079117829312512,racism,Waseem
557024855850098689,racism,Waseem
562663394705027072,racism,Waseem
566825304362983425,racism,Waseem
564601485728567296,racism,Waseem
574805224495300608,racism,Waseem
575949086055997440,racism,Waseem
564208595873435648,racism,Waseem
574196070030278657,racism,Waseem
560933473004060672,racism,Waseem
576350987637538816,racism,Waseem
564603026321588224,racism,Waseem
551659627872415744,racism,Waseem
565554420772241408,racism,Waseem
559409469302382593,racism,Waseem
552253495328247809,racism,Waseem
574588333097005056,racism,Waseem
574724446952423424,racism,Waseem
575648426802569216,racism,Waseem
575425356162732032,racism,Waseem
555153182838358016,racism,Waseem
567078553322147840,racism,Waseem
555197234426703872,racism,Waseem
567079447719710720,racism,Waseem
555151606019133440,racism,Waseem
564279508509802497,racism,Waseem
576354076557852672,racism,Waseem
574709092654059520,racism,Waseem
555202589420425216,racism,Waseem
552262508711399425,racism,Waseem
576612534033076224,racism,Waseem
557379724544974850,racism,Waseem
567384868699398145,racism,Waseem
565526068325384192,racism,Waseem
559472688516055044,racism,Waseem
552872508995555330,racism,Waseem
574955162139148288,racism,Waseem
574893264806920193,racism,Waseem
575329171875876864,racism,Waseem
564265833501700096,racism,Waseem
557999118245588993,racism,Waseem
575050699467190273,racism,Waseem
552336365854412801,racism,Waseem
562424482527055873,racism,Waseem
575516545331429377,racism,Waseem
572342978255048705,racism,Waseem
575174115667017728,racism,Waseem
572340476503724032,racism,Waseem
572332655397629952,racism,Waseem
569294066984202240,racism,Waseem
572334712804384768,racism,Waseem
572341498827522049,racism,Waseem
563738667273842688,sexism,Waseem
563857493747838976,sexism,Waseem
439144599534465024,sexism,Waseem
575596259911716865,sexism,Waseem
572519118592737280,sexism,Waseem
572360738213376001,sexism,Waseem
564035696608817152,sexism,Waseem
518830991478362112,sexism,Waseem
575962369576148992,sexism,Waseem
565933730246963201,sexism,Waseem
563907121633591297,sexism,Waseem
565139679595335680,sexism,Waseem
428379692307992576,sexism,Waseem
570206807475429376,sexism,Waseem
564226078932467712,sexism,Waseem
432289734769901569,sexism,Waseem
563569869212626945,sexism,Waseem
385440480130908160,sexism,Waseem
541623297138384896,sexism,Waseem
570626981097803776,sexism,Waseem
447000509447024640,sexism,Waseem
562780644569530368,sexism,Waseem
563610208032006144,sexism,Waseem
562051788199559170,sexism,Waseem
564050685764055040,sexism,Waseem
572345888258981888,sexism,Waseem
575597325264932864,sexism,Waseem
471349980385386496,sexism,Waseem
571845428557312000,sexism,Waseem
452126875125420032,sexism,Waseem
402275423448338432,sexism,Waseem
569349745828888577,sexism,Waseem
564225157934620672,sexism,Waseem
552503743229722626,sexism,Waseem
525080725306232832,sexism,Waseem
450426597955227648,sexism,Waseem
568556048996540416,sexism,Waseem
576491523203862529,sexism,Waseem
575596787609677824,sexism,Waseem
575598345508401154,sexism,Waseem
400657095617310720,sexism,Waseem
569387677000331265,sexism,Waseem
418825364131954688,sexism,Waseem
479429568478969856,sexism,Waseem
575949567373373440,sexism,Waseem
569270647223943168,sexism,Waseem
435793304899166208,sexism,Waseem
495679904097525761,sexism,Waseem
565979018965827584,sexism,Waseem
395584226189250561,sexism,Waseem
575601966832734208,sexism,Waseem
572363419002646529,sexism,Waseem
563591268815888384,sexism,Waseem
576467854683451392,sexism,Waseem
446466612527235074,sexism,Waseem
567898155255201792,sexism,Waseem
572330495830188032,sexism,Waseem
567344465669394432,sexism,Waseem
534727955264847872,sexism,Waseem
572317842722299904,sexism,Waseem
560835603370348544,sexism,Waseem
567294785682432000,sexism,Waseem
469139276194521088,sexism,Waseem
572334549184602112,sexism,Waseem
500116460652756992,sexism,Waseem
439145832429146112,sexism,Waseem
410204774735179776,sexism,Waseem
558051575827283970,sexism,Waseem
566977690876801024,sexism,Waseem
572344083017936896,sexism,Waseem
387967092277796864,sexism,Waseem
564581800304209921,sexism,Waseem
565601632017481728,sexism,Waseem
567300331655401473,sexism,Waseem
562767195466661888,sexism,Waseem
426106193057042432,sexism,Waseem
383698416171118593,sexism,Waseem
563881133474349056,sexism,Waseem
575598796672884737,sexism,Waseem
416973028816220161,sexism,Waseem
566467934315220994,sexism,Waseem
460525727356448768,sexism,Waseem
572344928069500929,sexism,Waseem
459788564494962689,sexism,Waseem
575595850581196800,sexism,Waseem
525080310862856192,sexism,Waseem
564038185781436416,sexism,Waseem
480705627493117952,sexism,Waseem
572327959517794304,sexism,Waseem
561005248907866112,sexism,Waseem
387255604999245824,sexism,Waseem
390256164203532288,sexism,Waseem
519909537575612416,sexism,Waseem
388687867943206912,sexism,Waseem
572327524878827520,sexism,Waseem
571306504357163008,sexism,Waseem
566979937148891136,sexism,Waseem
410574843688415232,sexism,Waseem
563440959472812032,sexism,Waseem
472386290517020672,sexism,Waseem
565999306868793344,sexism,Waseem
575595558968016896,sexism,Waseem
575597194616549376,sexism,Waseem
575669048911900672,sexism,Waseem
575947744222797825,sexism,Waseem
575641574094340096,sexism,Waseem
575616739360260096,sexism,Waseem
395011545718980608,sexism,Waseem
401077229821521921,sexism,Waseem
564152650803867648,sexism,Waseem
575596411498201088,sexism,Waseem
572350786459447297,sexism,Waseem
575596945130938368,sexism,Waseem
425484251409031168,sexism,Waseem
393899668507086848,sexism,Waseem
434393047715942400,sexism,Waseem
416973461097967616,sexism,Waseem
477142628048175104,sexism,Waseem
575595713641349120,sexism,Waseem
552503655656882177,sexism,Waseem
482357549199413248,sexism,Waseem
572343516271001601,sexism,Waseem
563694968481406976,sexism,Waseem
572329260918046720,sexism,Waseem
570250829850124288,sexism,Waseem
474246596486381568,sexism,Waseem
575965007764058112,sexism,Waseem
576032789742665728,sexism,Waseem
472386350524551168,sexism,Waseem
519910035036835840,sexism,Waseem
526505631386468352,sexism,Waseem
562810349104402432,sexism,Waseem
566402150084141056,sexism,Waseem
562467072073289729,sexism,Waseem
572332376795185152,sexism,Waseem
434393110810853378,sexism,Waseem
485995061184720896,sexism,Waseem
560584512279552000,sexism,Waseem
443034014937403392,sexism,Waseem
550015687859900417,sexism,Waseem
576005143616860161,sexism,Waseem
562349860943572992,sexism,Waseem
562326341622956032,sexism,Waseem
387967027802943488,sexism,Waseem
568824290168012801,sexism,Waseem
575595879060533248,sexism,Waseem
575957766617051136,sexism,Waseem
417388153092063232,sexism,Waseem
407173779068952577,sexism,Waseem
427959480089710592,sexism,Waseem
479724437017612288,sexism,Waseem
425483429921050624,sexism,Waseem
534729110929813506,sexism,Waseem
477569284307046400,sexism,Waseem
560841269208170496,sexism,Waseem
572339639240929281,sexism,Waseem
575951408479899648,sexism,Waseem
395010782229831680,sexism,Waseem
567890705475063808,sexism,Waseem
474246836954226689,sexism,Waseem
564573415231991810,sexism,Waseem
552503782295490560,sexism,Waseem
572329276776710147,sexism,Waseem
471350398628794369,sexism,Waseem
395584547145777152,sexism,Waseem
566655906117468161,sexism,Waseem
405464637254017024,sexism,Waseem
563567039433162752,sexism,Waseem
502826967306342400,sexism,Waseem
570284042886758400,sexism,Waseem
388759624083443712,sexism,Waseem
570207980420882432,sexism,Waseem
552503630910476288,sexism,Waseem
522387578537127936,sexism,Waseem
562827090811445248,sexism,Waseem
410577155051900928,sexism,Waseem
572320554654425088,sexism,Waseem
444295696305229825,sexism,Waseem
488810202477912064,sexism,Waseem
575954594829729793,sexism,Waseem
572328280218472448,sexism,Waseem
555406288960516097,sexism,Waseem
563062970847334401,sexism,Waseem
575960055616565248,sexism,Waseem
570272547494887427,sexism,Waseem
533841068706365441,sexism,Waseem
575957448516739072,sexism,Waseem
569694857717014528,sexism,Waseem
575599489806827522,sexism,Waseem
563066034908053505,sexism,Waseem
573506870268186625,sexism,Waseem
384043241659588608,sexism,Waseem
570770223420170240,sexism,Waseem
575595564764549120,sexism,Waseem
575608147164839936,sexism,Waseem
572328120822308864,sexism,Waseem
386297683360485378,sexism,Waseem
502319375823962112,sexism,Waseem
518831387131277313,sexism,Waseem
572340437802860544,sexism,Waseem
546017239028072448,sexism,Waseem
575595899541282816,sexism,Waseem
569556470158594049,sexism,Waseem
564038623465447426,sexism,Waseem
572327916861702145,sexism,Waseem
575596503932104704,sexism,Waseem
391666555362082816,sexism,Waseem
567102265157517314,sexism,Waseem
563695485190299649,sexism,Waseem
452126299671121920,sexism,Waseem
565363767090085896,sexism,Waseem
564650389673623554,sexism,Waseem
570630155061882880,sexism,Waseem
418191478418972673,sexism,Waseem
563151942063366144,sexism,Waseem
415245149703135232,sexism,Waseem
489514919918702593,sexism,Waseem
395010858415177728,sexism,Waseem
575613250965934080,sexism,Waseem
575957434503602177,sexism,Waseem
575956760210493440,sexism,Waseem
563457086538153987,sexism,Waseem
396088923832610817,sexism,Waseem
431887315632275456,sexism,Waseem
439145770638671873,sexism,Waseem
539176674785382402,sexism,Waseem
402275585147150336,sexism,Waseem
575600646453358592,sexism,Waseem
565985140930011137,sexism,Waseem
575964849391288320,sexism,Waseem
564130793702690816,sexism,Waseem
543517872249905156,sexism,Waseem
471667303067574272,sexism,Waseem
395009994506002432,sexism,Waseem
563582863531335680,sexism,Waseem
535198627292254208,sexism,Waseem
474246925915394048,sexism,Waseem
564623262232354817,sexism,Waseem
572336040091906048,sexism,Waseem
572204238639636481,sexism,Waseem
572319608947912704,sexism,Waseem
559095028145192960,sexism,Waseem
448957341061234688,sexism,Waseem
567760734277607425,sexism,Waseem
388688157585072129,sexism,Waseem
427959084348739585,sexism,Waseem
398112736699088896,sexism,Waseem
567808215275274240,sexism,Waseem
572336451221757953,sexism,Waseem
572913212158562304,sexism,Waseem
575957239112032256,sexism,Waseem
397751417227603968,sexism,Waseem
432289660513951746,sexism,Waseem
500117232983474176,sexism,Waseem
575596751224078336,sexism,Waseem
575990551171997696,sexism,Waseem
566342261920002049,sexism,Waseem
468176504543641601,sexism,Waseem
452125964835635200,sexism,Waseem
572346080911736832,sexism,Waseem
546017099210964992,sexism,Waseem
570283338537295873,sexism,Waseem
400656619417006080,sexism,Waseem
571094619531976704,sexism,Waseem
402275514099855361,sexism,Waseem
395290061798785025,sexism,Waseem
572334657972277249,sexism,Waseem
387967465843470336,sexism,Waseem
537645994809118721,sexism,Waseem
561695991301431298,sexism,Waseem
444295781067915266,sexism,Waseem
418193142139998208,sexism,Waseem
430475044632805376,sexism,Waseem
478575264071311360,sexism,Waseem
414468222427996160,sexism,Waseem
560584930627842048,sexism,Waseem
572334967256031232,sexism,Waseem
546017682915487745,sexism,Waseem
572315829531881473,sexism,Waseem
575595628668944384,sexism,Waseem
415245373490225152,sexism,Waseem
407992802606211073,sexism,Waseem
563427280232665089,sexism,Waseem
575957436651048961,sexism,Waseem
418192899906338816,sexism,Waseem
575617555114516480,sexism,Waseem
429033989270036482,sexism,Waseem
394158823469903872,sexism,Waseem
489514959324209152,sexism,Waseem
572335222194229248,sexism,Waseem
571022970140778496,sexism,Waseem
575596606713548800,sexism,Waseem
575958050952982528,sexism,Waseem
572328124165197825,sexism,Waseem
569261529754935296,sexism,Waseem
387255402691166208,sexism,Waseem
523225007183646720,sexism,Waseem
502827110302748673,sexism,Waseem
471350149046759425,sexism,Waseem
569880492436103169,sexism,Waseem
572349397318569984,sexism,Waseem
568825736552849409,sexism,Waseem
575970519331155968,sexism,Waseem
542807548793851904,sexism,Waseem
575948108531527680,sexism,Waseem
572361884235526145,sexism,Waseem
439144972751609856,sexism,Waseem
575957278542581760,sexism,Waseem
572335442869133312,sexism,Waseem
562772798343753728,sexism,Waseem
569564933928591360,sexism,Waseem
396087100279234560,sexism,Waseem
563854494338138112,sexism,Waseem
561532517896171520,sexism,Waseem
572336799340630016,sexism,Waseem
572364747674292225,sexism,Waseem
575947951207424000,sexism,Waseem
564473358293561344,sexism,Waseem
391983378297139200,sexism,Waseem
566422876463828993,sexism,Waseem
562821560466407424,sexism,Waseem
575596341469970433,sexism,Waseem
569859372203028480,sexism,Waseem
495298309805056000,sexism,Waseem
396088524962664448,sexism,Waseem
576411367202287617,sexism,Waseem
564977273800257537,sexism,Waseem
515673710238257152,sexism,Waseem
440554162204327936,sexism,Waseem
472386926108897281,sexism,Waseem
572336260963938304,sexism,Waseem
571004874147684352,sexism,Waseem
550807174222336000,sexism,Waseem
429760251982651392,sexism,Waseem
572331576161251328,sexism,Waseem
565103820611387392,sexism,Waseem
459789068222488576,sexism,Waseem
390255917867859968,sexism,Waseem
567683760377049088,sexism,Waseem
567021239558885377,sexism,Waseem
563836022413594625,sexism,Waseem
572876230808100864,sexism,Waseem
433006265157943296,sexism,Waseem
568779811801313281,sexism,Waseem
572336406053322753,sexism,Waseem
575947218462507008,sexism,Waseem
410829189776826368,sexism,Waseem
572355295076208640,sexism,Waseem
575596470818095105,sexism,Waseem
575597159904509952,sexism,Waseem
568595464406179840,sexism,Waseem
570236815841607680,sexism,Waseem
395290809752645632,sexism,Waseem
576152370226200576,sexism,Waseem
575595632242503680,sexism,Waseem
527217177964052480,sexism,Waseem
467063803197145088,sexism,Waseem
575598795234410497,sexism,Waseem
564655769329889281,sexism,Waseem
548935568558551040,sexism,Waseem
575613637802381312,sexism,Waseem
447000135168315393,sexism,Waseem
564948368950956032,sexism,Waseem
572340250715930624,sexism,Waseem
572327152365903872,sexism,Waseem
566800915798429697,sexism,Waseem
572357127303401472,sexism,Waseem
383730558863290368,sexism,Waseem
572329859713671168,sexism,Waseem
545047301127823361,sexism,Waseem
429759911069618176,sexism,Waseem
384439219432603649,sexism,Waseem
479724467447296000,sexism,Waseem
474247100897574913,sexism,Waseem
572356396630425601,sexism,Waseem
515500353299574784,sexism,Waseem
468084701668728832,sexism,Waseem
575616650352795649,sexism,Waseem
563022891638587392,sexism,Waseem
569250955331543042,sexism,Waseem
476747483926626304,sexism,Waseem
575957361849815040,sexism,Waseem
563568235023720448,sexism,Waseem
416972490972221441,sexism,Waseem
572357532137607168,sexism,Waseem
575966302302408704,sexism,Waseem
419587822383689728,sexism,Waseem
569860421605322752,sexism,Waseem
572331059540410369,sexism,Waseem
572335228624060416,sexism,Waseem
478996968937492481,sexism,Waseem
482356653728088065,sexism,Waseem
572336280186429440,sexism,Waseem
402276334367277056,sexism,Waseem
573423922764365825,sexism,Waseem
563868055001124864,sexism,Waseem
567111646414667776,sexism,Waseem
564178493366231040,sexism,Waseem
572349765611962368,sexism,Waseem
398239790232899585,sexism,Waseem
402274871230480384,sexism,Waseem
426966514353180675,sexism,Waseem
399353569280655360,sexism,Waseem
572329345588412417,sexism,Waseem
572020834451116032,sexism,Waseem
429760706649407488,sexism,Waseem
488801525482151937,sexism,Waseem
484538275785232384,sexism,Waseem
575957161878093824,sexism,Waseem
576689359648337921,sexism,Waseem
565149118151266304,sexism,Waseem
439144229437444096,sexism,Waseem
575597410828873728,sexism,Waseem
565641831174926340,sexism,Waseem
575953987574362112,sexism,Waseem
575960610359250944,sexism,Waseem
564186104245395456,sexism,Waseem
575595547072974848,sexism,Waseem
407993981063020544,sexism,Waseem
575597049409724416,sexism,Waseem
429760195409887234,sexism,Waseem
576356475775270912,sexism,Waseem
575595619206721536,sexism,Waseem
415720705267744768,sexism,Waseem
572329652372430849,sexism,Waseem
541395728040349696,sexism,Waseem
382350557957984256,sexism,Waseem
566812527548698624,sexism,Waseem
575596650808221696,sexism,Waseem
471667353436950528,sexism,Waseem
572344614910349312,sexism,Waseem
565111658172153856,sexism,Waseem
568406801965850624,sexism,Waseem
575596851346284544,sexism,Waseem
570411689788592128,sexism,Waseem
575957444930609153,sexism,Waseem
396715461548580864,sexism,Waseem
575596272935002112,sexism,Waseem
572333926393389056,sexism,Waseem
560948966448443392,sexism,Waseem
575596540783284224,sexism,Waseem
569154735976001536,sexism,Waseem
575595710772482048,sexism,Waseem
571897828253048833,sexism,Waseem
381989513691529216,sexism,Waseem
565947979463663616,sexism,Waseem
569358377874296832,sexism,Waseem
572327389415395328,sexism,Waseem
450425812169154560,sexism,Waseem
565251657986887680,sexism,Waseem
384042724522872832,sexism,Waseem
568777508310495233,sexism,Waseem
384716487937626114,sexism,Waseem
569893533387235328,sexism,Waseem
570328849721921540,sexism,Waseem
563552896550465536,sexism,Waseem
575959925051920384,sexism,Waseem
563571480928481280,sexism,Waseem
425484027538059264,sexism,Waseem
510254572309594112,sexism,Waseem
564037696318754817,sexism,Waseem
416656673558638592,sexism,Waseem
562881096275476480,sexism,Waseem
576740108843499520,sexism,Waseem
572332024930832385,sexism,Waseem
433409298895351808,sexism,Waseem
572328088295456770,sexism,Waseem
575601899497369600,sexism,Waseem
498561858883043329,sexism,Waseem
575625445124632577,sexism,Waseem
479055557769191424,sexism,Waseem
575596217507311616,sexism,Waseem
572334813102903297,sexism,Waseem
575671613586194432,sexism,Waseem
572330735387865089,sexism,Waseem
564051782822023169,sexism,Waseem
568864544300396544,sexism,Waseem
432288957850583040,sexism,Waseem
566035892003823616,sexism,Waseem
575972812743143425,sexism,Waseem
414468693737750528,sexism,Waseem
563600989534834688,sexism,Waseem
565142403258920962,sexism,Waseem
459788424866574336,sexism,Waseem
495020697341947904,sexism,Waseem
555810469811073025,sexism,Waseem
560159989642588161,sexism,Waseem
471349839888801794,sexism,Waseem
416656781272551425,sexism,Waseem
400656992408055808,sexism,Waseem
549674742999834624,sexism,Waseem
425483369330135040,sexism,Waseem
489517225372430336,sexism,Waseem
571785683255181313,sexism,Waseem
575597074374258688,sexism,Waseem
556112813488607232,sexism,Waseem
575596094828105728,sexism,Waseem
390255415465750528,sexism,Waseem
396087806457438208,sexism,Waseem
509079537356136448,sexism,Waseem
572337046909423617,sexism,Waseem
385440354779947008,sexism,Waseem
439144400015597569,sexism,Waseem
572319306387599360,sexism,Waseem
572338619282694144,sexism,Waseem
566431112130748416,sexism,Waseem
564125884404084736,sexism,Waseem
385440585462472704,sexism,Waseem
568544959441334272,sexism,Waseem
562307702853238784,sexism,Waseem
472386526987292672,sexism,Waseem
565997342453952513,sexism,Waseem
446467160429170689,sexism,Waseem
575954831312953345,sexism,Waseem
540890166488203264,sexism,Waseem
507036128772644864,sexism,Waseem
512102351751360512,sexism,Waseem
514893363804258306,sexism,Waseem
472386737692372993,sexism,Waseem
507036257017274368,sexism,Waseem
570595855444660224,sexism,Waseem
401010180545994752,sexism,Waseem
572336241871478786,sexism,Waseem
575605675117539329,sexism,Waseem
565125316335923200,sexism,Waseem
476394979502215168,sexism,Waseem
495298029810098177,sexism,Waseem
569570858974388224,sexism,Waseem
415259050759041024,sexism,Waseem
572341307584073728,sexism,Waseem
418192055815241728,sexism,Waseem
574558159404138496,sexism,Waseem
575595479876038656,sexism,Waseem
435098824252477440,sexism,Waseem
569860500420501504,sexism,Waseem
564050039048507392,sexism,Waseem
562312335151611904,sexism,Waseem
537027926060191744,sexism,Waseem
575626133799968769,sexism,Waseem
565614972995391490,sexism,Waseem
563395573995556864,sexism,Waseem
395290163724574720,sexism,Waseem
572338419851911168,sexism,Waseem
405464540692762625,sexism,Waseem
388688463534358528,sexism,Waseem
511610556336590849,sexism,Waseem
384043097996283905,sexism,Waseem
567895586713796608,sexism,Waseem
570398012893208576,sexism,Waseem
563363714401705986,sexism,Waseem
569542746484158464,sexism,Waseem
575598954097717248,sexism,Waseem
569552260427968512,sexism,Waseem
410204801163460608,sexism,Waseem
567086635204878337,sexism,Waseem
569517602017574912,sexism,Waseem
564313315132706816,sexism,Waseem
432289553659854848,sexism,Waseem
563344334012289025,sexism,Waseem
426106690702807041,sexism,Waseem
570228932198449152,sexism,Waseem
496425329339015168,sexism,Waseem
390256070762852352,sexism,Waseem
563544441940893696,sexism,Waseem
572333734348791808,sexism,Waseem
569402113551409153,sexism,Waseem
575948244418633728,sexism,Waseem
436229713795641344,sexism,Waseem
572339607829794816,sexism,Waseem
426106457163968512,sexism,Waseem
405464396932997121,sexism,Waseem
565922803669798912,sexism,Waseem
564032923825750016,sexism,Waseem
572334820744830976,sexism,Waseem
574598483065311235,sexism,Waseem
569717690757193728,sexism,Waseem
568466372889600001,sexism,Waseem
563603586031304704,sexism,Waseem
564955123068063744,sexism,Waseem
572328669428891648,sexism,Waseem
563720002550132736,sexism,Waseem
575596807222378496,sexism,Waseem
575595730280153088,sexism,Waseem
564234488839155713,sexism,Waseem
576711837636542464,sexism,Waseem
564138297333936130,sexism,Waseem
575959104826515456,sexism,Waseem
575641645175083008,sexism,Waseem
569008534463123456,sexism,Waseem
575597117051293696,sexism,Waseem
570388297500921856,sexism,Waseem
572349038873325568,sexism,Waseem
566393259375984641,sexism,Waseem
572336427867885568,sexism,Waseem
575596309358362625,sexism,Waseem
568563132433629184,sexism,Waseem
572057907229011968,sexism,Waseem
572339924571013120,sexism,Waseem
570746570196574209,sexism,Waseem
564447638716940289,sexism,Waseem
570939642100338688,sexism,Waseem
575988932317351938,sexism,Waseem
570940582291501056,sexism,Waseem
563798975350726657,sexism,Waseem
576447126718140416,sexism,Waseem
572330575475810304,sexism,Waseem
561931298525442048,sexism,Waseem
572349996919472129,sexism,Waseem
575601676528177152,sexism,Waseem
567012343490433024,sexism,Waseem
572342944256032768,sexism,Waseem
563835921628688384,sexism,Waseem
572331496209448960,sexism,Waseem
567119066784354304,sexism,Waseem
563081180707573762,sexism,Waseem
560509487115943937,sexism,Waseem
566729463711682560,sexism,Waseem
563302778341425152,sexism,Waseem
563312743722541056,sexism,Waseem
565499818605559808,sexism,Waseem
575325552241958912,sexism,Waseem
563034427044134912,sexism,Waseem
572335274866294784,sexism,Waseem
575644999477370880,sexism,Waseem
560293687738265601,sexism,Waseem
575595603448696832,sexism,Waseem
572374251711430658,sexism,Waseem
572328580455133184,sexism,Waseem
571442258681192448,sexism,Waseem
575947439229681664,sexism,Waseem
562835643404144640,sexism,Waseem
567352928105549824,sexism,Waseem
